idx,cx,cy,cz,xmin,ymin,zmin,xmax,ymax,zmax,dx,dy,dz,vol_mm3
3141,1161.4237128455757,-1396.8025908982463,57.00000000000355,1160.9237127455754,-1397.3025909982464,39.99999990000355,1161.9237129455757,-1396.302590798246,74.00000010000355,1.000000200000386,1.000000200000386,34.000000199999995,26.703537555513392
3142,1158.2501345948103,-1396.968911086748,57.00000000000353,1157.75013449481,-1397.468911186748,39.99999990000353,1158.7501346948104,-1396.4689109867477,74.00000010000353,1.000000200000386,1.000000200000386,34.0000002,26.703537555513094
3143,1162.342091717066,-1397.398993110825,57.00000000000356,1161.8420916170658,-1397.8989932108252,39.99999990000356,1162.8420918170661,-1396.8989930108248,74.00000010000356,1.000000200000386,1.000000200000386,34.0000002,26.70353755551337
3144,1163.1975436965563,-1401.4235782507617,57.00000000000359,1162.6975435965562,-1401.923578350762,39.99999990000359,1163.6975437965566,-1400.9235781507616,74.00000010000359,1.000000200000386,1.000000200000386,34.0000002,26.703537555513137
3145,1159.6342849733692,-1403.4808266337832,57.000000000003574,1159.134284873369,-1403.9808267337835,39.99999990000357,1160.1342850733695,-1402.980826533783,74.00000010000358,1.000000200000386,1.000000200000386,34.0000002,26.703537555513243
3146,1156.5766179922393,-1400.7276909178545,57.000000000003546,1156.0766178922393,-1401.2276910178548,39.999999900003544,1157.0766180922396,-1400.2276908178544,74.00000010000355,1.000000200000386,1.000000200000386,34.0000002,26.703537555513357
3147,1156.8027254930603,-1398.5764217492274,57.00000000000353,1156.30272539306,-1399.0764218492275,39.99999990000353,1157.3027255930604,-1398.076421649227,74.00000010000353,1.000000200000386,1.000000200000386,34.0000002,26.703537555513243
3148,1157.6581774725505,-1402.6010068891637,57.00000000000356,1157.1581773725504,-1403.101006989164,39.99999990000356,1158.1581775725508,-1402.1010067891636,74.00000010000356,1.000000200000386,1.000000200000386,34.0000002,26.70353755551347
3149,1161.7501345948062,-1403.031088913241,57.00000000000359,1161.2501344948062,-1403.5310890132414,39.99999990000359,1162.2501346948065,-1402.531088813241,74.00000010000359,1.000000200000386,1.000000200000386,34.0000002,26.703537555513293
3150,1163.4236511973772,-1399.2723090821346,57.000000000003574,1162.923651097377,-1399.7723091821347,39.99999990000357,1163.9236512973773,-1398.7723089821343,74.00000010000358,1.000000200000386,1.000000200000386,34.0000002,26.7035375555131
3151,1160.3659842162474,-1396.519173366206,57.000000000003546,1159.865984116247,-1397.019173466206,39.999999900003544,1160.8659843162475,-1396.0191732662056,74.00000010000355,1.000000200000386,1.000000200000386,34.0000002,26.703537555513087
3152,1159.2724436769481,-1396.5764833974258,57.00000000000353,1158.772443576948,-1397.076483497426,39.99999990000353,1159.7724437769484,-1396.0764832974255,74.00000010000353,1.000000200000386,1.000000200000386,34.0000002,26.703537555513215
3153,1163.031223508055,-1398.2499999999964,57.000000000003574,1162.5312234080548,-1398.7500000999967,39.99999990000357,1163.5312236080551,-1397.7499998999963,74.00000010000358,1.000000200000386,1.000000200000386,34.0000002,26.70353755551326
3154,1162.6011414839777,-1402.341957122252,57.00000000000359,1162.1011413839776,-1402.8419572222524,39.99999990000359,1163.101141583978,-1401.841957022252,74.00000010000359,1.000000200000386,1.000000200000386,34.0000002,26.703537555513243
3155,1158.576556344041,-1403.1974091017428,57.00000000000357,1158.0765562440408,-1403.6974092017429,39.999999900003566,1159.0765564440412,-1402.6974090017425,74.00000010000358,1.000000200000386,1.000000200000386,34.00000020000001,26.7035375555133
3156,1160.0001345948083,-1399.9999999999945,57.00000000000357,1157.000134494808,-1403.0000000999946,39.99999990000354,1163.0001346948086,-1396.9999998999942,74.00000010000359,6.000000200000613,6.000000200000386,34.00000020000005,961.3273519984784
3157,994.3376345948091,850.0000000000028,1.7063683799278806e-11,288.6751344948082,-9.999727151589468e-08,-60.00000009998908,1700.00013469481,1700.000000100003,60.00000010002321,1411.3250002000018,1700.0000002000004,120.0000002000123,21777859.09036204
3158,997.997888632654,850.000000000003,-54.999999999982904,305.995642570498,9.99999990000284,-60.000000099988924,1690.0001346948102,1690.000000100003,-49.999999899976885,1384.0044921243123,1680.0000002000002,10.000000200012039,14913708.465524424
3159,1109.1378154516565,400.00000000000296,1.8061996343021747e-11,528.2754962085035,394.9999999000028,-50.00000009998699,1690.0001346948095,405.00000010000315,50.000000100023115,1161.724638486306,10.00000020000033,100.0000002000101,1158837.8869403473
3160,1224.6078692895817,800.0000000000031,1.906741431412229e-11,759.2156038843536,794.9999999000029,-50.00000009998498,1690.0001346948097,805.0000001000033,50.000000100023115,930.7845308104561,10.000000200000386,100.00000020000809,927897.7792645184
3161,1340.0779231275073,1200.000000000003,2.007283228522283e-11,990.1557115602048,1194.9999999000026,-50.00000009998298,1690.00013469481,1205.0000001000033,50.00000010002312,699.8444231346051,10.000000200000613,100.0000002000061,696957.6715886535
3162,490.0001345948316,200.00000000000355,69.99999999992006,456.00013449482566,165.99999989999768,59.999999899452696,524.0001346948375,234.00000010000943,80.00000010038742,68.00000020001181,68.00000020001175,20.00000020093473,38492.860403223596
3163,490.0001345948316,200.00000000000355,61.39999999999758,457.7538280297678,167.75369343493983,59.99999989999732,522.2464411598953,232.24630656506727,62.800000099997845,64.4926131301275,64.49261313012744,2.8000002000005253,1708.280114608146
3164,490.00013459483137,200.00000000000355,68.49999999963308,456.00013449483134,165.99999990000356,50.99999989926705,524.0001346948314,234.00000010000355,86.0000000999991,68.0000002000001,68.00000019999999,35.000000200732046,36891.352085316954
3165,490.0001345948314,200.00000000000355,75.74999999999758,461.9739822315713,171.97384763674344,73.69999989999735,518.0262869580915,228.02615236326366,77.80000009999782,56.05230472652022,56.05230472652022,4.100000200000466,1466.2523957513406
3166,490.00013459483165,200.00000000000355,55.54999999999758,481.7762442554194,191.77610966059132,54.49999989999752,498.2240249342439,208.2238903394158,56.600000099997644,16.44778067882453,16.447780678824472,2.1000002000001246,168.17644551047852
3167,490.0001345948316,200.00000000000355,57.749999999997584,481.77624425541933,191.77610966059132,56.69999989999753,498.22402493424386,208.2238903394158,58.80000009999764,16.44778067882453,16.447780678824472,2.1000002000001103,168.17644552053827
3168,490.0001345948315,200.00000000000355,74.8999999999978,453.4948120380822,163.20354061487774,58.79462852803176,526.5054571515807,236.79645938512937,91.00537147196385,73.01064511349847,73.59291877025163,32.2107429439321,19297.049302019772
3169,490.0001345948316,200.00000000000355,56.999999999997684,485.0001344948314,194.99999990000356,39.99999989999764,495.0001346948318,205.00000010000355,74.00000009999772,10.000000200000386,10.000000199999988,34.00000020000008,961.3273519984759
3170,490.0001345948316,200.00000000000355,56.999999999997684,487.0001344948314,196.99999990000356,39.999999899997654,493.0001346948318,203.00000010000355,74.0000000999977,6.000000200000386,6.000000199999988,34.00000020000005,961.327351998476
3171,486.80272549308336,201.42357825077084,56.99999999999765,486.3027253930832,200.92357815077085,39.99999989999765,487.30272559308355,201.92357835077084,74.00000009999765,1.0000002000003292,1.0000001999999881,34.0000002,26.70353755551324
3172,486.5766179922628,199.27230908214355,56.99999999999765,486.0766178922626,198.77230898214356,39.99999989999765,487.076618092263,199.77230918214354,74.00000009999765,1.000000200000386,1.0000001999999881,34.0000002,26.703537555513282
3173,488.2501345948335,203.0310889132502,56.99999999999766,487.75013449483333,202.5310888132502,39.99999989999766,488.75013469483366,203.53108901325018,74.00000009999766,1.0000002000003292,1.0000001999999881,34.0000002,26.703537555513225
3174,492.34209171708926,202.60100688917296,56.99999999999769,491.84209161708907,202.10100678917297,39.99999989999769,492.8420918170894,203.10100698917296,74.00000009999769,1.0000002000003292,1.0000001999999881,34.0000002,26.7035375555132
3175,493.1975436965798,198.57642174923626,56.999999999997705,492.69754359657964,198.07642164923627,39.999999899997704,493.69754379657996,199.07642184923625,74.0000000999977,1.0000002000003292,1.0000001999999881,34.0000002,26.703537555513222
3176,489.6342849733926,196.51917336621483,56.99999999999768,489.13428487339246,196.01917326621484,39.999999899997675,490.1342850733928,197.01917346621482,74.00000009999768,1.0000002000003292,1.0000001999999881,34.0000002,26.703537555513325
3177,486.96904568158493,198.25000000000546,56.99999999999765,486.4690455815848,197.74999990000546,39.99999989999765,487.4690457815851,198.75000010000545,74.00000009999765,1.0000002000003292,1.0000001999999881,34.0000002,26.70353755551329
3178,490.7278255126916,196.57648339743477,56.999999999997684,490.2278254126914,196.07648329743478,39.99999989999768,491.2278256126918,197.07648349743477,74.00000009999769,1.000000200000386,1.0000001999999881,34.00000020000001,26.703537555513208
3179,493.48096122862034,199.63415037856458,56.999999999997705,492.98096112862015,199.1341502785646,39.999999899997704,493.9809613286205,200.13415047856458,74.0000000999977,1.0000002000003292,1.0000001999999881,34.0000002,26.70353755551321
3180,491.42371284559886,203.19740910175176,56.99999999999769,490.9237127455987,202.69740900175177,39.99999989999769,491.92371294559905,203.69740920175175,74.00000009999769,1.0000002000003292,1.0000001999999881,34.0000002,26.703537555513265
3181,487.3991277056622,202.3419571222612,56.99999999999765,486.899127605662,201.8419570222612,39.99999989999765,487.8991278056624,202.8419572222612,74.00000009999765,1.000000200000386,1.0000001999999881,34.0000002,26.70353755551327
3182,486.51930796104284,200.36584962144252,56.99999999999765,486.0193078610427,199.86584952144253,39.99999989999765,487.01930806104303,200.86584972144252,74.00000009999765,1.0000002000003292,1.0000001999999881,34.0000002,26.703537555513204
3183,489.2724436769716,203.42351660257233,56.99999999999766,488.7724435769714,202.92351650257234,39.99999989999766,489.7724437769718,203.92351670257233,74.00000009999766,1.000000200000386,1.0000001999999881,34.0000002,26.70353755551327
3184,493.03122350807826,201.75000000000165,56.999999999997705,492.53122340807806,201.24999990000165,39.999999899997704,493.5312236080784,202.25000010000164,74.0000000999977,1.0000002000003292,1.0000001999999881,34.0000002,26.70353755551323
3185,492.601141484001,197.6580428777459,56.999999999997705,492.1011413840008,197.15804277774592,39.999999899997704,493.1011415840012,198.1580429777459,74.0000000999977,1.000000200000386,1.0000001999999881,34.0000002,26.703537555513204
3186,488.57655634406433,196.80259089825535,56.99999999999766,488.07655624406414,196.30259079825535,39.99999989999766,489.07655644406447,197.30259099825534,74.00000009999766,1.0000002000003292,1.0000001999999881,34.0000002,26.703537555513265
3187,487.6581774725739,197.39899311083414,56.999999999997655,487.1581773725738,196.89899301083415,39.999999899997654,488.1581775725741,197.89899321083413,74.00000009999766,1.0000002000003292,1.0000001999999881,34.00000020000001,26.703537555513282
3188,491.75013459482966,196.96891108675692,56.99999999999769,491.2501344948295,196.46891098675692,39.99999989999769,492.25013469482985,197.4689111867569,74.00000009999769,1.0000002000003292,1.0000001999999881,34.0000002,26.703537555513208
3189,493.4236511974004,200.72769091786355,56.999999999997705,492.9236510974002,200.22769081786356,39.999999899997704,493.92365129740057,201.22769101786355,74.0000000999977,1.000000200000386,1.0000001999999881,34.0000002,26.70353755551326
3190,490.3659842162706,203.48082663379228,56.99999999999768,489.8659841162704,202.98082653379228,39.999999899997675,490.8659843162707,203.98082673379227,74.00000009999768,1.0000002000003292,1.0000001999999881,34.0000002,26.70353755551327
3191,490.0001345948316,200.00000000000355,56.999999999997684,487.0001344948314,196.99999990000356,39.999999899997654,493.0001346948318,203.00000010000355,74.0000000999977,6.000000200000386,6.000000199999988,34.00000020000005,961.327351998476
3192,710.0001345948083,600.0000000000033,69.99999999992198,676.0001344948024,565.9999998999974,59.999999899454615,744.0001346948142,634.0000001000092,80.00000010038934,68.00000020001175,68.00000020001175,20.00000020093473,38492.860403223596
3193,710.0001345948083,600.0000000000033,61.3999999999995,678.6556033123419,568.6554687175369,59.99999989999923,741.3446658772747,631.3445312824697,62.80000009999977,62.68906256493278,62.68906256493278,2.8000002000005395,1708.2801146081479
3194,710.0001345948081,600.0000000000032,68.499999999635,676.0001344948081,565.9999999000032,50.99999989926897,744.000134694808,634.0000001000031,86.00000010000102,68.00000019999993,68.00000019999993,35.000000200732046,36891.35208531695
3195,710.0001345948082,600.0000000000032,75.7499999999995,682.7577399436042,572.7576053487992,73.69999989999927,737.2425292460122,627.2423946512072,77.80000009999974,54.48478930240799,54.48478930240799,4.100000200000466,1466.2523957513413
3196,710.0001345948083,600.0000000000033,55.5499999999995,702.0062272133739,592.0060926185689,54.49999989999944,717.9940419762427,607.9939073814377,56.60000009999956,15.987814762868766,15.987814762868766,2.1000002000001246,168.1764455104787
3197,710.0001345948083,600.0000000000033,57.7499999999995,702.0062272133739,592.0060926185689,56.69999989999944,717.9940419762427,607.9939073814377,58.800000099999565,15.987814762868766,15.987814762868766,2.1000002000001246,168.17644552053827
3198,710.0001345948083,600.0000000000032,74.89999999999972,673.494812039603,563.2342755989702,58.79462852803368,746.5054571500135,636.7657244010362,91.00537147196577,73.01064511041056,73.53144880206605,32.2107429439321,19297.04930201977
3199,710.0001345948083,600.0000000000033,56.9999999999996,705.0001344948082,594.9999999000032,39.99999989999956,715.0001346948084,605.0000001000034,74.00000009999964,10.000000200000159,10.000000200000159,34.00000020000008,961.3273519984776
3200,710.0001345948083,600.0000000000033,56.9999999999996,707.0001344948082,596.9999999000032,39.99999989999957,713.0001346948084,603.0000001000034,74.00000009999962,6.000000200000159,6.000000200000159,34.00000020000005,961.3273519984771
3201,706.5193079610195,599.6341503785643,56.99999999999957,706.0193078610195,599.1341502785642,39.999999899999565,707.0193080610196,600.1341504785644,74.00000009999957,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513275
3202,707.3991277056389,597.6580428777456,56.99999999999957,706.8991276056388,597.1580427777455,39.999999899999565,707.899127805639,598.1580429777457,74.00000009999957,1.0000002000001587,1.0000002000001587,34.0000002,26.70353755551335
3203,706.9690456815616,601.7500000000014,56.99999999999958,706.4690455815615,601.2499999000013,39.99999989999958,707.4690457815617,602.2500001000014,74.00000009999958,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513215
3204,710.7278255126683,603.423516602572,56.99999999999962,710.2278254126683,602.9235165025719,39.99999989999962,711.2278256126684,603.9235167025721,74.00000009999962,1.0000002000001587,1.0000002000001587,34.0000002,26.70353755551325
3205,713.480961228597,600.3658496214422,56.99999999999962,712.980961128597,599.8658495214421,39.99999989999962,713.9809613285971,600.8658497214423,74.00000009999962,1.0000002000001587,1.0000002000001587,34.0000002,26.70353755551327
3206,711.4237128455756,596.8025908982551,56.99999999999959,710.9237127455755,596.302590798255,39.99999989999959,711.9237129455756,597.3025909982551,74.0000000999996,1.0000002000001587,1.0000002000001587,34.00000020000001,26.70353755551315
3207,708.2501345948102,596.9689110867566,56.99999999999957,707.7501344948101,596.4689109867566,39.999999899999565,708.7501346948103,597.4689111867567,74.00000009999957,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513186
3208,712.342091717066,597.3989931108339,56.999999999999595,711.8420916170659,596.8989930108338,39.999999899999594,712.842091817066,597.898993210834,74.0000000999996,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513268
3209,713.1975436965565,601.4235782507706,56.99999999999962,712.6975435965564,600.9235781507705,39.99999989999962,713.6975437965566,601.9235783507706,74.00000009999962,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513307
3210,709.6342849733693,603.480826633792,56.99999999999961,709.1342848733692,602.980826533792,39.99999989999961,710.1342850733694,603.9808267337921,74.00000009999961,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513233
3211,706.5766179922396,600.7276909178632,56.99999999999957,706.0766178922394,600.2276908178632,39.999999899999565,707.0766180922396,601.2276910178633,74.00000009999957,1.0000002000002723,1.0000002000001587,34.0000002,26.703537555513297
3212,706.80272549306,598.576421749236,56.99999999999957,706.30272539306,598.076421649236,39.999999899999565,707.3027255930601,599.0764218492361,74.00000009999957,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513215
3213,707.6581774725506,602.6010068891727,56.999999999999595,707.1581773725505,602.1010067891726,39.999999899999594,708.1581775725507,603.1010069891728,74.0000000999996,1.0000002000001587,1.0000002000001587,34.0000002,26.70353755551322
3214,711.7501345948064,603.0310889132498,56.99999999999962,711.2501344948063,602.5310888132498,39.99999989999962,712.2501346948064,603.5310890132499,74.00000009999962,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513265
3215,713.423651197377,599.2723090821432,56.999999999999616,712.9236510973769,598.7723089821432,39.999999899999615,713.9236512973772,599.7723091821433,74.00000009999962,1.0000002000002723,1.0000002000001587,34.00000020000001,26.7035375555132
3216,710.3659842162473,596.5191733662145,56.99999999999958,709.8659841162472,596.0191732662145,39.99999989999958,710.8659843162474,597.0191734662146,74.00000009999958,1.0000002000001587,1.0000002000001587,34.0000002,26.70353755551326
3217,709.2724436769482,596.5764833974345,56.99999999999957,708.7724435769481,596.0764832974344,39.999999899999565,709.7724437769483,597.0764834974345,74.00000009999957,1.0000002000001587,1.0000002000001587,34.0000002,26.70353755551323
3218,713.031223508055,598.2500000000051,56.99999999999961,712.5312234080549,597.749999900005,39.99999989999961,713.531223608055,598.7500001000052,74.00000009999961,1.0000002000001587,1.0000002000001587,34.0000002,26.7035375555133
3219,712.6011414839777,602.3419571222609,56.99999999999962,712.1011413839776,601.8419570222608,39.99999989999962,713.1011415839778,602.8419572222609,74.00000009999962,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513265
3220,708.576556344041,603.1974091017515,56.999999999999595,708.076556244041,602.6974090017515,39.999999899999594,709.0765564440411,603.6974092017516,74.0000000999996,1.0000002000001587,1.0000002000001587,34.0000002,26.70353755551333
3221,710.0001345948083,600.0000000000033,56.9999999999996,707.0001344948082,596.9999999000032,39.99999989999957,713.0001346948084,603.0000001000034,74.00000009999962,6.000000200000159,6.000000200000159,34.00000020000005,961.3273519984771
3222,930.0001345948084,1000.0000000000033,69.99999999992389,896.0001344948025,965.9999998999974,59.999999899456526,964.0001346948143,1034.0000001000092,80.00000010039123,68.00000020001175,68.00000020001175,20.000000200934707,38492.8604032236
3223,930.0001345948084,1000.0000000000033,61.400000000001405,898.655603312342,968.6554687175369,59.99999990000116,961.3446658772748,1031.3445312824697,62.800000100001654,62.68906256493278,62.68906256493278,2.800000200000497,1708.2801146081474
3224,930.0001345948082,1000.0000000000032,68.49999999963688,896.0001344948082,965.9999999000032,50.999999899270875,964.0001346948081,1034.0000001000033,86.00000010000291,68.00000019999993,68.00000020000004,35.00000020073203,36891.35208531696
3225,930.0001345948083,1000.0000000000033,75.7500000000014,902.7577399436043,972.7576053487992,73.69999990000119,957.2425292460123,1027.2423946512074,77.80000010000163,54.48478930240799,54.48478930240822,4.100000200000437,1466.25239575134
3226,930.0001345948084,1000.0000000000033,55.550000000001404,922.006227213374,992.0060926185689,54.49999990000134,937.9940419762428,1007.9939073814377,56.600000100001466,15.987814762868766,15.987814762868766,2.1000002000001246,168.17644551047863
3227,930.0001345948084,1000.0000000000033,57.75000000000141,922.006227213374,992.0060926185689,56.69999990000135,937.9940419762428,1007.9939073814377,58.80000010000146,15.987814762868766,15.987814762868766,2.1000002000001103,168.17644552053827
3228,930.0001345948083,1000.0000000000032,74.90000000000163,893.4948120396031,963.2342755989702,58.79462852803559,966.5054571500136,1036.7657244010363,91.00537147196766,73.01064511041056,73.53144880206617,32.210742943932075,19297.04930201977
3229,930.0001345948084,1000.0000000000033,57.000000000001506,925.0001344948083,994.9999999000032,39.99999990000146,935.0001346948085,1005.0000001000034,74.00000010000154,10.000000200000159,10.000000200000159,34.00000020000008,961.3273519984778
3230,930.0001345948084,1000.0000000000033,57.000000000001506,927.0001344948083,996.9999999000032,39.99999990000148,933.0001346948085,1003.0000001000034,74.00000010000153,6.000000200000159,6.000000200000159,34.00000020000005,961.3273519984771
3231,926.5193079610196,999.6341503785643,57.00000000000147,926.0193078610196,999.1341502785642,39.99999990000147,927.0193080610197,1000.1341504785644,74.00000010000147,1.0000002000001587,1.0000002000001587,34.0000002,26.70353755551328
3232,927.399127705639,997.6580428777456,57.00000000000147,926.8991276056389,997.1580427777455,39.99999990000147,927.8991278056391,998.1580429777457,74.00000010000147,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513293
3233,926.9690456815617,1001.7500000000014,57.000000000001485,926.4690455815617,1001.2499999000013,39.999999900001484,927.4690457815618,1002.2500001000014,74.00000010000149,1.0000002000001587,1.0000002000001587,34.0000002,26.70353755551327
3234,930.7278255126685,1003.423516602572,57.00000000000153,930.2278254126684,1002.9235165025719,39.99999990000153,931.2278256126685,1003.9235167025721,74.00000010000153,1.0000002000001587,1.0000002000001587,34.0000002,26.70353755551323
3235,933.4809612285972,1000.3658496214422,57.00000000000153,932.9809611285971,999.8658495214421,39.99999990000153,933.9809613285972,1000.8658497214423,74.00000010000153,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513307
3236,931.4237128455757,996.8025908982551,57.00000000000149,930.9237127455756,996.302590798255,39.99999990000149,931.9237129455757,997.3025909982551,74.0000001000015,1.0000002000001587,1.0000002000001587,34.00000020000001,26.703537555513197
3237,928.2501345948103,996.9689110867566,57.00000000000147,927.7501344948103,996.4689109867566,39.99999990000147,928.7501346948104,997.4689111867567,74.00000010000147,1.0000002000001587,1.0000002000001587,34.0000002,26.70353755551323
3238,932.3420917170661,997.3989931108339,57.0000000000015,931.842091617066,996.8989930108338,39.9999999000015,932.8420918170661,997.898993210834,74.0000001000015,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513243
3239,933.1975436965566,1001.4235782507706,57.00000000000153,932.6975435965566,1000.9235781507705,39.99999990000153,933.6975437965567,1001.9235783507706,74.00000010000153,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513343
3240,929.6342849733694,1003.480826633792,57.00000000000151,929.1342848733693,1002.980826533792,39.99999990000151,930.1342850733695,1003.9808267337921,74.00000010000151,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513254
3241,926.5766179922397,1000.7276909178632,57.000000000001485,926.0766178922396,1000.2276908178632,39.999999900001484,927.0766180922398,1001.2276910178633,74.00000010000149,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513282
3242,926.8027254930602,998.576421749236,57.00000000000147,926.3027253930601,998.076421649236,39.99999990000147,927.3027255930602,999.0764218492361,74.00000010000147,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513233
3243,927.6581774725507,1002.6010068891727,57.0000000000015,927.1581773725507,1002.1010067891726,39.9999999000015,928.1581775725508,1003.1010069891728,74.0000001000015,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513222
3244,931.7501345948065,1003.0310889132498,57.00000000000153,931.2501344948064,1002.5310888132498,39.99999990000153,932.2501346948065,1003.5310890132499,74.00000010000153,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513268
3245,933.4236511973771,999.2723090821432,57.00000000000151,932.923651097377,998.7723089821432,39.99999990000151,933.9236512973772,999.7723091821433,74.00000010000151,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513233
3246,930.3659842162474,996.5191733662145,57.000000000001485,929.8659841162473,996.0191732662145,39.999999900001484,930.8659843162475,997.0191734662146,74.00000010000149,1.0000002000001587,1.0000002000001587,34.0000002,26.70353755551319
3247,929.2724436769483,996.5764833974345,57.00000000000147,928.7724435769483,996.0764832974344,39.99999990000147,929.7724437769484,997.0764834974345,74.00000010000147,1.0000002000001587,1.0000002000001587,34.0000002,26.70353755551325
3248,933.0312235080551,998.2500000000051,57.00000000000151,932.531223408055,997.749999900005,39.99999990000151,933.5312236080551,998.7500001000052,74.00000010000151,1.0000002000001587,1.0000002000001587,34.0000002,26.7035375555133
3249,932.6011414839778,1002.3419571222609,57.00000000000153,932.1011413839777,1001.8419570222608,39.99999990000153,933.1011415839779,1002.8419572222609,74.00000010000153,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513293
3250,928.5765563440411,1003.1974091017515,57.0000000000015,928.0765562440411,1002.6974090017515,39.9999999000015,929.0765564440412,1003.6974092017516,74.0000001000015,1.0000002000001587,1.0000002000001587,34.0000002,26.703537555513293
3251,930.0001345948084,1000.0000000000033,57.000000000001506,927.0001344948083,996.9999999000032,39.99999990000148,933.0001346948085,1003.0000001000034,74.00000010000153,6.000000200000159,6.000000200000159,34.00000020000005,961.3273519984771
3252,1160.000134594809,1400.0000000000032,69.99999999992588,1126.000134494803,1365.9999998999972,59.99999989945853,1194.000134694815,1434.0000001000092,80.00000010039324,68.00000020001198,68.00000020001198,20.000000200934707,38492.860403223596
3253,1160.000134594809,1400.0000000000032,61.40000000000341,1128.6556033123427,1368.655468717537,59.99999990000316,1191.3446658772752,1431.3445312824695,62.80000010000366,62.689062564932556,62.689062564932556,2.800000200000497,1708.2801146081465
3254,1160.0001345948087,1400.0000000000032,68.4999999996389,1126.0001344948087,1365.999999900003,50.99999989927288,1194.0001346948088,1434.0000001000033,86.00000010000491,68.00000020000016,68.00000020000016,35.00000020073203,36891.35208531694
3255,1160.000134594809,1400.0000000000032,75.75000000000341,1132.757739943605,1372.7576053487992,73.69999990000319,1187.242529246013,1427.2423946512072,77.80000010000363,54.48478930240799,54.48478930240799,4.100000200000437,1466.2523957513408
3256,1160.000134594809,1400.0000000000032,55.55000000000341,1152.0062272133746,1392.0060926185688,54.499999900003345,1167.9940419762434,1407.9939073814376,56.60000010000347,15.987814762868766,15.987814762868766,2.1000002000001246,168.1764455104789
3257,1160.000134594809,1400.0000000000032,57.75000000000341,1152.0062272133746,1392.0060926185688,56.699999900003355,1167.9940419762434,1407.9939073814376,58.800000100003466,15.987814762868766,15.987814762868766,2.1000002000001103,168.17644552053832
3258,1160.000134594809,1400.0000000000027,74.90000000000363,1123.4948120396036,1363.2342755989696,58.79462852803759,1196.5054571500143,1436.7657244010359,91.00537147196967,73.01064511041068,73.53144880206628,32.210742943932075,19297.04930201975
3259,1160.000134594809,1400.0000000000032,57.00000000000351,1155.0001344948087,1394.9999999000029,39.999999900003466,1165.0001346948093,1405.0000001000033,74.00000010000355,10.000000200000613,10.000000200000386,34.00000020000008,961.3273519984779
3260,1160.000134594809,1400.0000000000032,57.00000000000351,1157.0001344948087,1396.9999999000029,39.99999990000348,1163.0001346948093,1403.0000001000033,74.00000010000353,6.000000200000613,6.000000200000386,34.00000020000005,961.3273519984788
3261,1156.5193079610203,1399.6341503785643,57.000000000003475,1156.01930786102,1399.134150278564,39.99999990000347,1157.0193080610204,1400.1341504785644,74.00000010000348,1.000000200000386,1.000000200000386,34.0000002,26.70353755551306
3262,1157.3991277056393,1397.6580428777456,57.000000000003475,1156.8991276056393,1397.1580427777453,39.99999990000347,1157.8991278056396,1398.1580429777457,74.00000010000348,1.000000200000386,1.000000200000386,34.0000002,26.7035375555131
3263,1156.9690456815624,1401.7500000000014,57.00000000000349,1156.469045581562,1401.249999900001,39.99999990000349,1157.4690457815625,1402.2500001000014,74.00000010000349,1.000000200000386,1.000000200000386,34.0000002,26.703537555513094
3264,1160.727825512669,1403.423516602572,57.00000000000353,1160.2278254126688,1402.9235165025718,39.99999990000353,1161.2278256126692,1403.9235167025722,74.00000010000353,1.000000200000386,1.000000200000386,34.0000002,26.7035375555133
3265,1163.4809612285976,1400.365849621442,57.00000000000353,1162.9809611285975,1399.865849521442,39.99999990000353,1163.980961328598,1400.8658497214424,74.00000010000353,1.000000200000386,1.000000200000386,34.0000002,26.70353755551325
3266,1161.4237128455761,1396.802590898255,57.00000000000349,1160.923712745576,1396.3025907982546,39.99999990000349,1161.9237129455764,1397.302590998255,74.00000010000349,1.000000200000386,1.000000200000386,34.0000002,26.703537555513428
3267,1158.2501345948108,1396.9689110867566,57.000000000003475,1157.7501344948107,1396.4689109867563,39.99999990000347,1158.750134694811,1397.4689111867567,74.00000010000348,1.000000200000386,1.000000200000386,34.0000002,26.703537555513062
3268,1162.3420917170665,1397.3989931108335,57.0000000000035,1161.8420916170664,1396.8989930108335,39.9999999000035,1162.8420918170668,1397.8989932108339,74.0000001000035,1.000000200000386,1.000000200000386,34.0000002,26.70353755551331
